record_type,source_dataset,source_file,source_row_no,title,normalized_name,country_raw,country_norm,country_iso3,hs_code_raw,hs_code_norm,keywords_raw,keywords_norm,has_contact,contact_name,contact_email,contact_phone,contact_website,valid_until
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,1,스킨케어 디바이스 및 화장품,,미국,미국,,,,스킨케어 디바이스 및 화장품,스킨케어 디바이스 및 화장품,False,,,,,2024-01-02
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,2,스킨케어 화장품(Skincare cosmetics),,러시아,러시아,,,,스킨케어 화장품(Skincare cosmetics),스킨케어 화장품(skincare cosmetics),False,,,,,2024-01-02
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,3,메이크업 화장품,,브라질,브라질,,,,메이크업 화장품,메이크업 화장품,False,,,,,2024-01-02
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,4,스킨케어 화장품,,인도네시아,인도네시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-02
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,5,스킨케어 화장품,,베트남,베트남,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-02
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,6,스킨케어 화장품,,미국,미국,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,7,기타 미용 및 개인 용품,,대한민국,대한민국,,,,기타 미용 및 개인 용품,기타 미용 및 개인 용품,False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,8,스킨케어 세럼,,미국,미국,,,,스킨케어 세럼,스킨케어 세럼,False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,9,스킨케어 디바이스 및 화장품,,미국,미국,,,,스킨케어 디바이스 및 화장품,스킨케어 디바이스 및 화장품,False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,10,스킨케어 화장품(Skincare cosmetics),,러시아,러시아,,,,스킨케어 화장품(Skincare cosmetics),스킨케어 화장품(skincare cosmetics),False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,11,스킨케어 화장품,,필리핀,필리핀,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,12,스킨케어 화장품,,인도네시아,인도네시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,13,"보톡스, 필러, 스킨케어 화장품",,필리핀,필리핀,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,14,피부과 / 에스테틱 미용기기,,러시아,러시아,,,,피부과 / 에스테틱 미용기기,피부과 / 에스테틱 미용기기,False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,15,스킨케어 화장품,,베트남,베트남,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-03
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,16,스킨케어 화장품,,우크라이나,우크라이나,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,17,스킨케어 화장품,,폴란드,폴란드,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,18,화장품,,홍콩,홍콩,,,,화장품,화장품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,19,스킨케어 세럼,,미국,미국,,,,스킨케어 세럼,스킨케어 세럼,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,20,스킨케어 디바이스 및 화장품,,미국,미국,,,,스킨케어 디바이스 및 화장품,스킨케어 디바이스 및 화장품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,21,메이크업 화장품,,브라질,브라질,,,,메이크업 화장품,메이크업 화장품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,22,스킨케어 화장품 및 헤어케어 제품,,대만,대만,,,,스킨케어 화장품 및 헤어케어 제품,스킨케어 화장품 및 헤어케어 제품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,23,스킨케어 화장품,,사우디아라비아,사우디아라비아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,24,스킨케어 화장품,,필리핀,필리핀,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,25,스킨케어 화장품,,인도네시아,인도네시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,26,"보톡스, 필러, 스킨케어 화장품",,영국,영국,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,27,"보톡스, 필러, 스킨케어 화장품",,필리핀,필리핀,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,28,스킨케어 화장품,,베트남,베트남,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-04
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,29,스킨케어 화장품,,우크라이나,우크라이나,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,30,스킨케어 화장품,,폴란드,폴란드,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,31,스킨케어 세럼,,미국,미국,,,,스킨케어 세럼,스킨케어 세럼,False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,32,스킨케어 디바이스 및 화장품,,미국,미국,,,,스킨케어 디바이스 및 화장품,스킨케어 디바이스 및 화장품,False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,33,스킨케어 화장품(Skincare cosmetics),,러시아,러시아,,,,스킨케어 화장품(Skincare cosmetics),스킨케어 화장품(skincare cosmetics),False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,34,스킨케어 화장품 및 헤어케어 제품,,대만,대만,,,,스킨케어 화장품 및 헤어케어 제품,스킨케어 화장품 및 헤어케어 제품,False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,35,스킨케어 화장품,,필리핀,필리핀,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,36,스킨케어 화장품,,인도네시아,인도네시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,37,"보톡스, 필러, 스킨케어 화장품",,미국,미국,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,38,피부과 / 에스테틱 미용기기,,러시아,러시아,,,,피부과 / 에스테틱 미용기기,피부과 / 에스테틱 미용기기,False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,39,피부과 / 에스테틱 미용기기,,대만,대만,,,,피부과 / 에스테틱 미용기기,피부과 / 에스테틱 미용기기,False,,,,,2024-01-05
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,40,스킨케어 화장품,,미국,미국,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-06
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,41,스킨케어 화장품,,우크라이나,우크라이나,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-06
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,42,스킨케어 화장품,,폴란드,폴란드,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-06
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,43,파운데이션(화장품),,인도,인도,,,,파운데이션(화장품),파운데이션(화장품),False,,,,,2024-01-06
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,44,아이크림,,슬로바키아,슬로바키아,,,,아이크림,아이크림,False,,,,,2024-01-06
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,45,스킨크림,,파키스탄,파키스탄,,,,스킨크림,스킨크림,False,,,,,2024-01-06
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,46,스킨케어 세럼,,필리핀,필리핀,,,,스킨케어 세럼,스킨케어 세럼,False,,,,,2024-01-07
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,47,미용기기,,영국,영국,,,,미용기기,미용기기,False,,,,,2024-01-07
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,48,스킨케어 세럼,,필리핀,필리핀,,,,스킨케어 세럼,스킨케어 세럼,False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,49,미용기기,,영국,영국,,,,미용기기,미용기기,False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,50,파운데이션(화장품),,인도,인도,,,,파운데이션(화장품),파운데이션(화장품),False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,51,아이크림,,슬로바키아,슬로바키아,,,,아이크림,아이크림,False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,52,스킨케어 디바이스 및 화장품,,미국,미국,,,,스킨케어 디바이스 및 화장품,스킨케어 디바이스 및 화장품,False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,53,스킨케어 화장품(Skincare cosmetics),,러시아,러시아,,,,스킨케어 화장품(Skincare cosmetics),스킨케어 화장품(skincare cosmetics),False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,54,메이크업 화장품,,브라질,브라질,,,,메이크업 화장품,메이크업 화장품,False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,55,스킨케어 화장품,,필리핀,필리핀,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,56,스킨케어 화장품,,싱가포르,싱가포르,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,57,"보톡스, 필러, 스킨케어 화장품",,영국,영국,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,58,"보톡스, 필러, 스킨케어 화장품",,일본,일본,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,59,"보톡스, 필러, 스킨케어 화장품",,필리핀,필리핀,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-08
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,60,스킨케어 화장품,,폴란드,폴란드,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-09
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,61,화장품,,홍콩,홍콩,,,,화장품,화장품,False,,,,,2024-01-09
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,62,스킨케어 화장품,,필리핀,필리핀,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-09
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,63,"보톡스, 필러, 스킨케어 화장품",,미국,미국,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-09
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,64,"보톡스, 필러, 스킨케어 화장품",,일본,일본,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-09
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,65,스킨케어 화장품,,미국,미국,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-09
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,66,스킨케어 화장품,,러시아,러시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,67,스킨케어 화장품,,미국,미국,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,68,스킨케어 화장품,,우크라이나,우크라이나,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,69,지방분해 미용기기,,리투아니아,리투아니아,,,,지방분해 미용기기,지방분해 미용기기,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,70,스킨크림,,파키스탄,파키스탄,,,,스킨크림,스킨크림,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,71,스킨케어 화장품,,필리핀,필리핀,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,72,"보톡스, 필러, 스킨케어 화장품",,영국,영국,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,73,피부과 / 에스테틱 미용기기,,러시아,러시아,,,,피부과 / 에스테틱 미용기기,피부과 / 에스테틱 미용기기,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,74,톤업크림,,베트남,베트남,,,,톤업크림,톤업크림,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,75,스킨케어 화장품,,미국,미국,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,76,색조화장품,,미국,미국,,,,색조화장품,색조화장품,False,,,,,2024-01-10
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,77,스킨케어 화장품,,러시아,러시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,78,화장품,,홍콩,홍콩,,,,화장품,화장품,False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,79,미용 제품,,미국,미국,,,,미용 제품,미용 제품,False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,80,기타 미용 및 개인 용품,,오스트레일리아,오스트레일리아,,,,기타 미용 및 개인 용품,기타 미용 및 개인 용품,False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,81,지방분해 미용기기,,리투아니아,리투아니아,,,,지방분해 미용기기,지방분해 미용기기,False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,82,스킨케어 화장품(Skincare cosmetics),,러시아,러시아,,,,스킨케어 화장품(Skincare cosmetics),스킨케어 화장품(skincare cosmetics),False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,83,스킨케어 화장품 등,,베트남,베트남,,,,스킨케어 화장품 등,스킨케어 화장품 등,False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,84,스킨케어 화장품,,사우디아라비아,사우디아라비아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,85,스킨케어 화장품,,필리핀,필리핀,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,86,스킨케어 화장품,,인도네시아,인도네시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,87,"보톡스, 필러, 스킨케어 화장품",,일본,일본,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-11
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,88,스킨케어 화장품,,러시아,러시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-12
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,89,스킨케어 화장품,,필리핀,필리핀,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-12
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,90,화장품,,일본,일본,,,,화장품,화장품,False,,,,,2024-01-12
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,91,"보톡스, 필러, 스킨케어 화장품",,필리핀,필리핀,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-12
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,92,스킨케어 화장품 및 헤어케어 제품,,대만,대만,,,,스킨케어 화장품 및 헤어케어 제품,스킨케어 화장품 및 헤어케어 제품,False,,,,,2024-01-13
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,93,스킨케어 화장품,,러시아,러시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-13
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,94,미용기기,,예맨,예맨,,,,미용기기,미용기기,False,,,,,2024-01-14
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,95,아이크림,,독일,독일,,,,아이크림,아이크림,False,,,,,2024-01-14
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,96,"전문가용 필러, 미용제품",,안도라,안도라,,,,"전문가용 필러, 미용제품","전문가용 필러, 미용제품",False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,97,아이크림,,독일,독일,,,,아이크림,아이크림,False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,98,스킨케어 미용기기 및 화장품,,중국,중국,,,,스킨케어 미용기기 및 화장품,스킨케어 미용기기 및 화장품,False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,99,화장품,,태국,태국,,,,화장품,화장품,False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,100,스킨케어 화장품,,싱가포르,싱가포르,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,101,스킨케어 화장품,,인도네시아,인도네시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,102,"보톡스, 필러, 스킨케어 화장품",,영국,영국,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,103,"보톡스, 필러, 스킨케어 화장품",,미국,미국,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,104,니치향수,,대만,대만,,,,니치향수,니치향수,False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,105,톤업크림,,베트남,베트남,,,,톤업크림,톤업크림,False,,,,,2024-01-15
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,106,스킨케어 화장품,,미국,미국,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,107,스킨케어 화장품,,러시아,러시아,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,108,"색조화장(bb크림,쉐도우)",,싱가포르,싱가포르,,,,"색조화장(bb크림,쉐도우)","색조화장(bb크림,쉐도우)",False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,109,씨씨크림,,호주,호주,,,,씨씨크림,씨씨크림,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,110,내츄럴 립스틱,,아랍에미리트,아랍에미리트,,,,내츄럴 립스틱,내츄럴 립스틱,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,111,내츄럴 립스틱,,미국,미국,,,,내츄럴 립스틱,내츄럴 립스틱,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,112,달팽이크림,,가나,가나,,,,달팽이크림,달팽이크림,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,113,스킨케어 디바이스 및 화장품,,미국,미국,,,,스킨케어 디바이스 및 화장품,스킨케어 디바이스 및 화장품,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,114,스킨케어 화장품 및 헤어케어 제품,,대만,대만,,,,스킨케어 화장품 및 헤어케어 제품,스킨케어 화장품 및 헤어케어 제품,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,115,스킨케어 화장품,,우크라이나,우크라이나,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,116,"보톡스, 필러, 스킨케어 화장품",,일본,일본,,,,"보톡스, 필러, 스킨케어 화장품","보톡스, 필러, 스킨케어 화장품",False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,117,피부과 / 에스테틱 미용기기,,러시아,러시아,,,,피부과 / 에스테틱 미용기기,피부과 / 에스테틱 미용기기,False,,,,,2024-01-16
buyer_candidate,중소벤처기업진흥공단_GoBizKorea인콰이어리,해외바이어인콰이어리신청_20241230,118,스킨케어 화장품,,미국,미국,,,,스킨케어 화장품,스킨케어 화장품,False,,,,,2024-01-16
